time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.022924655711860333,10.226972532601582,1.7564187526193884,0.03272182548977298,6.232369264424769,0.0,0.09800958618557783,0.3987259004610797,2.611794925986985,-0.05126231492623963,-0.17177107269931782,0.0,467.7618095864556,464.72405205533516,467.76380022207127,465.4151249648493
1.2600000000000007,-0.01587908363590942,10.251608212794023,1.9177278856191482,0.029664290712982044,6.224804918038885,0.0,0.13767339261909445,0.4221145567604071,2.764780015013281,-0.054366609110879434,-0.15479328084713687,0.0,459.76920405863325,461.08704397369087,460.25978047799396,460.01235902258435
1.3200000000000007,-0.006330195169119074,10.277570686187353,2.0879709842566836,0.026457349799198226,6.223938468543189,0.0,0.18065871255524024,0.4429430553190387,2.9096340129082634,-0.05840373282071875,-0.18780600459250057,0.0,461.2902217551769,458.6505171262909,457.4052533472087,457.0816284012886
1.3800000000000008,0.005552241085930605,10.304587073428085,2.262005926722268,0.023881490208846223,6.2150348129421324,0.0,0.2161621211408501,0.4573920792384153,2.891531833201966,-0.0702269418901186,-0.2058953947119198,0.0,408.27202107573225,406.6143117130982,406.7211945542505,405.65765852873153
1.4400000000000008,0.019665217203389696,10.332400773848171,2.434063352145838,0.0200628473409612,6.203106361433186,0.0,0.25522785119112157,0.46942911457228764,2.8437695698813807,-0.0784158060498495,-0.2143408426151057,0.0,397.0981328743365,396.2739632160774,396.7223685008288,395.9648929486566
1.5000000000000009,0.03687717817689228,10.361002353275968,2.610059797941001,0.015630878203080734,6.1912562391314925,0.0,0.31979748447122036,0.48343316822346205,3.0222112311681677,-0.07376831751586618,-0.22661854265725512,0.0,470.15931447513714,469.1626673114116,469.19607996624643,469.5524187615825
1.560000000000001,0.05792329666567273,10.39033124831909,2.7933623569238817,0.022729373468887815,6.178084461096976,0.0,0.3830022490839727,0.49484605202572424,3.087538533259993,-0.037761265923764525,-0.22057550753145136,0.0,434.80772368756055,435.2624907875949,434.9774978059851,437.97963416812127
1.620000000000001,0.08301982549355609,10.420463539190363,2.9805683864044354,0.023877824424991978,6.1651202527132405,0.0,0.4547743050181585,0.5096468333721489,3.1523213747236047,-0.018684938013072905,-0.22759786536220378,0.0,436.71505135659874,436.07860391175393,435.45179486419795,437.0443091335311
1.680000000000001,0.11311780592135304,10.451598650258871,3.175275317599263,0.026358641924479898,6.152091812041064,0.0,0.5499034793480706,0.5284325372595091,3.3371610590209917,0.000939790208492601,-0.23755930275378628,0.0,475.43783368286233,474.6246563640365,472.5021058084671,474.0127493559454
1.740000000000001,0.14872956537834153,10.483813000747551,3.377424335263514,0.026418260434010854,6.141950116542418,0.0,0.6380790138942644,0.5453726853525237,3.4007835280053884,0.0010917339604030764,-0.2610065635789054,0.0,439.01615887329575,437.0048297971751,438.54025474569534,438.55285399215
1.8000000000000012,0.19029596303853472,10.517142699133188,3.5865484328220187,0.030310699494461524,6.130147017669323,0.0,0.7486788689350536,0.5660095614438699,3.5692477537059943,0.021355030190599374,-0.28375644305713466,0.0,472.0144246139949,470.1869216084588,471.31122029596736,472.8746979811239
1.8600000000000012,0.23831367619469235,10.551718245518346,3.8029400465561123,0.03616100540136191,6.121984947322336,0.0,0.852625347491191,0.5870481735306553,3.643368828878995,0.04360102468787059,-0.3175933941690243,0.0,445.9637534366047,443.10226942873607,442.68973939143257,444.51685914652063
1.9200000000000013,0.29257874935025213,10.587625188704585,4.022583575940455,0.04052724691859044,6.102949907205931,0.0,0.957929973300749,0.610248087132662,3.6775783663159824,0.02785908854045914,-0.3207736937818271,0.0,431.84336121697737,431.46780963174103,433.5724255816558,432.2485292679509
1.9800000000000013,0.353368534405577,10.624961439216664,4.243428611568621,0.04253231504402866,6.084828586057585,0.0,1.069977442614067,0.634445516412894,3.6835035676813113,0.033098131863027666,-0.31029441626879406,0.0,423.6092550761433,424.4013561945291,423.84808178820214,424.2984519223996
2.0400000000000014,0.4218609135547619,10.663923851866427,4.467771598151976,0.04571604985553179,6.066209636831651,0.0,1.2149216763653414,0.6645787774750689,3.7936969301941392,0.043947098387019316,-0.3126327924464273,0.0,458.3257431084912,458.04420762362395,458.85533109695217,459.71641279551034
2.1000000000000014,0.4990927885119988,10.704699504560766,4.697098200525188,0.052286527688759854,6.047683729184367,0.0,1.3611541944359609,0.6952235944988239,3.8497557392610626,0.020987349067170695,-0.31924719352397224,0.0,443.5967576463216,442.95158112487866,444.7102147925638,442.8260562530547
2.1600000000000015,0.5866905562563308,10.747684140260787,4.934756742814786,0.054163412724858695,6.028723786865397,0.0,1.5607909740439865,0.7377281930205807,4.070657789886001,0.028479643875315253,-0.32543256361131795,0.0,495.91057826979437,495.3619886371453,495.58443223412314,496.13485853410356
2.2200000000000015,0.6860030563119067,10.793113529700353,5.182822320392537,0.05734319889405537,6.009987168028438,0.0,1.7514045615493947,0.7768379275319806,4.1969675090271314,0.040619701994545884,-0.33644121260650595,0.0,471.11425596751417,470.15768884711946,470.035658629448,470.9759740953938
2.2800000000000016,0.7960092692627692,10.840717442941541,5.4343246232693865,0.06027060680755447,5.990628968821962,0.0,1.91706529335436,0.8101740940682655,4.1857662070472195,0.03165628754626491,-0.3276017124049851,0.0,428.5761319541464,429.2084409378333,429.00758393114637,428.2464722895143
2.3400000000000016,0.9163821567200339,10.890386820613926,5.685395386881153,0.06374779309062983,5.973333397821136,0.0,2.096751173587299,0.8457148253959957,4.182544445220111,0.04426832827368207,-0.34567730147040376,0.0,433.6190758645429,431.9800179306996,432.7082073610463,433.7693796848245
2.4000000000000017,1.049141461685944,10.942540130602412,5.940156551437841,0.07776996609764186,5.9532003891171446,0.0,2.3303978340057583,0.8940735338446857,4.307851895636888,0.08001891134082838,-0.3382563978573053,0.0,475.6382849544135,476.093834468255,475.74854802680284,478.48031903819
2.4600000000000017,1.1948602766777283,10.997516289873447,6.198009620274507,0.08290955807447631,5.933894204869455,0.0,2.528406359815936,0.9388321646709669,4.286387216662946,0.0723333707322834,-0.3284974680907424,0.0,431.8635945107859,432.5675134652995,432.21283584572507,431.5694849255875
2.520000000000002,1.35207352482459,11.055090939989476,6.452535798355416,0.08725216019545545,5.9143863031736394,0.0,2.7134432921612768,0.980591297763121,4.197251908046581,0.07245695487943078,-0.3246322965206903,0.0,409.9528998881864,410.17675230866564,410.08676866665735,410.1022762745315
2.580000000000002,1.5226070805065408,11.115673367891285,6.706584315951301,0.09351688004188397,5.900007345092494,0.0,2.9720940251291217,1.0393309598914544,4.269684129940317,0.05604086388386156,-0.30106918262187055,0.0,465.88453857963725,467.6263266196838,467.8248734658074,466.5478735948491
2.640000000000002,1.7081545079892446,11.179716237713844,6.962916789571354,0.10193443776678013,5.882129773576075,0.0,3.2141279181709597,1.0960776081908126,4.273512193582211,0.03018186346845647,-0.29738919682104686,0.0,447.07865065135485,447.2875236669038,448.504824976967,446.4007409619907
2.700000000000002,1.9095541432302865,11.247532641085566,7.221800929902581,0.10455570731761821,5.872525397332325,0.0,3.4997132978280896,1.164596606282336,4.354663360274873,0.01904781122693805,-0.2671250283179053,0.0,474.310437094005,476.55162852034346,475.9046358420322,475.05163554966043
2.760000000000002,2.1281505393836255,11.319476964736051,7.485284196404944,0.10583696127339692,5.868530311009227,0.0,3.7866919301848045,1.2335615264842597,4.427141561293696,0.013599668187810346,-0.30634442795258326,0.0,476.0820568039404,472.99684363891794,476.0862043472675,475.6690074720037
2.820000000000002,2.363646355176286,11.39547206474524,7.752105498153315,0.10664753432524421,5.850750223812568,0.0,4.064359370524451,1.2995048148068262,4.465365268881657,0.011510163337878087,-0.3161205981505501,0.0,467.3906348680653,466.5351090937293,466.5365993870301,466.3732682923398
2.880000000000002,2.614604435734193,11.475104067063372,8.017829016861501,0.11784660544850922,5.83231120338437,0.0,4.3020516179087265,1.3556642600571231,4.391009129213544,-0.02522085481082688,-0.32537455838713786,0.0,431.94985732464534,431.06090245283343,432.8942712164921,429.7917010948361
2.940000000000002,2.879710886380162,11.558157510007097,8.278177306048946,0.1246681343729108,5.8144893655234,0.0,4.535896753664637,1.4131837582428333,4.286375785204138,-0.058069327685471635,-0.3122407854591546,0.0,422.02658044481643,423.0477788084244,424.75165001525386,421.9237709622545
3.000000000000002,3.160010928935462,11.644943530929472,8.533954030542356,0.12139014206898135,5.801130767219442,0.0,4.80812334979441,1.4792694414717562,4.238536488147344,-0.06438641284815202,-0.28801564965636295,0.0,444.6283522324058,446.5151509485868,445.9990534984335,445.48014958716857
3.0600000000000023,3.4559765391684114,11.735423416021268,8.785131026911525,0.11803503142149818,5.7838429409500165,0.0,5.058342254967442,1.5363418331161272,4.133178372494297,-0.057686798184223814,-0.2900039522585789,0.0,427.33098595289067,427.0731178226823,426.7726634938822,427.34129933528595
3.1200000000000023,3.7673100155475656,11.829287727641587,9.030125230806005,0.1145902461802848,5.768184909450472,0.0,5.320205289165946,1.5920799696615986,4.032439089426936,-0.05704010354588518,-0.305714899447263,0.0,431.4890340928114,430.068496394116,431.1785713462388,431.2308292440557
3.1800000000000024,4.094401249413861,11.926402050923942,9.268711095217661,0.11299045898143767,5.753307676589017,0.0,5.583523170420024,1.644832559892592,3.919585477403731,-0.07307810231450272,-0.28648848826114903,0.0,428.0245440968654,429.56343947669575,429.187680484781,427.82099176208425
3.2400000000000024,4.43670581997566,12.026486971084541,9.499135673649922,0.1086884798991763,5.736252810021522,0.0,5.827438256165885,1.6909450686357173,3.7605872264389157,-0.07764990729802264,-0.2918830634838117,0.0,414.241053105987,413.675148969804,412.0294533152726,411.6201234230629
3.3000000000000025,4.797395786600988,12.1298914190874,9.725730200589675,0.1040179569300923,5.721797682609507,0.0,6.195884903348488,1.7551972343038913,3.7907088447889907,-0.07909064167771021,-0.3122784989059043,0.0,484.6108699357806,482.9920412325001,484.91250058965966,484.79993371609567
3.3600000000000025,5.178724745968938,12.236772192872426,9.951381443284669,0.10031386924351793,5.713650977859778,0.0,6.515017701525187,1.8070590602342884,3.730077182909325,-0.06904818908122907,-0.2778120935904573,0.0,455.39933661207385,458.05932861665354,455.37665925361506,456.1751045632054
3.4200000000000026,5.5780726038630295,12.3465025902793,10.171446911093904,0.09638692284386963,5.697011559939565,0.0,6.797159178976834,1.8502088589713532,3.6043962627105954,-0.07547877058568721,-0.2812414529712621,0.0,434.76973186248716,434.40149080707226,434.55172205876846,434.00816715675893
3.4800000000000026,5.996449423378463,12.45902317918282,10.386752962373848,0.09184663674363591,5.684904843637579,0.0,7.1487228261507525,1.899920791726374,3.57102196418966,-0.07644701166842831,-0.3063928630616174,0.0,472.5515126289108,470.5281258407915,471.4074762979216,471.3284704820263
3.5400000000000027,6.4346049930388975,12.574241095562272,10.597829407308723,0.08820733052972862,5.670302037671316,0.0,7.456748033294523,1.940274381270381,3.4636616769769337,-0.088377976994565,-0.2862610342996061,0.0,446.593576834078,448.1424353635781,448.65136001114706,447.6761827037367
3.6000000000000028,6.88862495765219,12.691473810679529,10.798528139669555,0.08523639202481892,5.66891770642818,0.0,7.677154542772888,1.9673289311751718,3.22685786994399,-0.07280799103751033,-0.24391526033605265,0.0,394.47738372006756,398.28540555376753,397.4041391930914,398.8227154261016
3.660000000000003,7.361226131787938,12.810945016973461,10.99265851789919,0.084120305602017,5.657349135869179,0.0,8.075844827487384,2.014724069456864,3.242168312724123,-0.05421626509726616,-0.22589698263661934,0.0,493.56960059521504,494.8477488547127,493.6168068117323,494.9843912396899
3.720000000000003,7.8559788822991266,12.933021783971315,11.185026776108726,0.08715140623288864,5.6510109219953115,0.0,8.415330962370584,2.05464573162733,3.169089933207444,-0.08290354849400546,-0.197648249776032,0.0,465.9739999288294,468.1339409990783,467.37161037808187,465.1268955538157
3.780000000000003,8.368619142738067,13.057230331720419,11.369586278537609,0.08927045136906031,5.639140974744187,0.0,8.672770453941776,2.085671264624056,2.9823381957602884,-0.05490414046495921,-0.19919157017803277,0.0,424.1872758695199,424.0141984167533,424.32835366396444,426.72149751560426
3.840000000000003,8.8991900513156,13.183603338781623,11.546097694969655,0.09118070672256451,5.62915086481221,0.0,9.012489895721583,2.126740821285522,2.900082988151592,-0.03108478554185381,-0.18500428482654305,0.0,467.2443445251608,468.3146143671369,466.713793884687,468.5685085058365
3.900000000000003,9.449002204787005,13.312308277826988,11.716066699175835,0.08985124201419303,5.6198268862941525,0.0,9.314235010634157,2.1632188336843297,2.7647752176929776,-0.024178436876878675,-0.20085466608706523,0.0,451.97888615170166,450.66450657047494,448.9642294170142,449.52418507410493
3.960000000000003,10.016108017944322,13.443087176477647,11.876822970724108,0.09213893211561963,5.611444776456683,0.0,9.58897212993405,2.196159065671714,2.593288683148733,-0.046592921734600536,-0.22307375704995377,0.0,438.88238270427274,436.99016724256194,438.46363635152676,436.59643809499426
4.020000000000002,10.600289503778795,13.575916595231462,12.027989371011781,0.08953411496721841,5.59979617251097,0.0,9.883488330701924,2.231192609181782,2.444666782056145,-0.05272590403395842,-0.20979278013787664,0.0,447.7677321739211,448.80044138829163,449.2808658762545,448.7817396059149
4.080000000000001,11.200583632980535,13.710646244750547,12.16821913349695,0.09785529641277346,5.587296047179505,0.0,10.12625378232636,2.260161346641034,2.2290619823972895,-0.01678303870040254,-0.2144491246217369,0.0,423.68340663323534,423.23625822741036,421.5670667073641,424.6615860350016
4.14,11.817608097553894,13.847427090743766,12.297989786954567,0.09689744253894439,5.576513379824142,0.0,10.440689997091898,2.298986505530645,2.095574374036318,-0.015274664259333104,-0.23151115382105936,0.0,460.4019611557398,459.0032670453321,458.60430147235746,458.72423733084514
4.199999999999998,12.452672718787186,13.986439982741967,12.418686193430748,0.10815893012988376,5.563351865284323,0.0,10.72774467851844,2.335313693536727,1.9264283506963062,0.0217718797098568,-0.2421436705041341,0.0,448.77728546543227,447.8584956702543,445.82545201132075,448.843315159245
4.259999999999997,13.103255483756213,14.12754882631254,12.52715414477776,0.12332908779771046,5.551047129233567,0.0,10.958168805338937,2.3689945195383624,1.6885381554236472,0.06137735942242655,-0.22696514066144757,0.0,421.39374504817755,422.64506874523005,419.19672680925356,422.62644588449126
4.319999999999996,13.769845869206964,14.271102527050585,12.623664299224712,0.12760055944485238,5.5376402535320235,0.0,11.260963644322816,2.4161821903595633,1.5271514849189123,0.06866818166830653,-0.23334043981778366,0.0,456.7264066125233,456.16677059167745,456.60769651578624,457.1920324771745
4.379999999999995,14.453821277913343,14.417407698314483,12.709510192168242,0.1326764842826762,5.524291843741969,0.0,11.537741766530804,2.460760193867282,1.333314617115286,0.07824462139469862,-0.24346873469656646,0.0,446.9158053399279,446.0335118296447,446.15689862342396,446.94235560531183
4.439999999999993,15.15418656430601,14.566414311206342,12.783381661325807,0.1474473723944465,5.511409860195895,0.0,11.807203811083573,2.5067917669846906,1.1278860541381066,0.04225074536026181,-0.23022805856329234,0.0,444.09891286209,445.1271201698341,446.36644773221695,443.4214968854086
4.499999999999992,15.872069178850651,14.718514804377218,12.846209194032351,0.15269180828260076,5.502621283211633,0.0,12.121184211551904,2.563335176970624,0.9653818491081292,0.05912166101742097,-0.2560153502765966,0.0,467.90244655812364,465.8356429305835,465.1542045142577,466.47533333096203
4.559999999999991,16.60472356428211,14.873437316387184,12.895249054844514,0.15752850131400375,5.495765157198932,0.0,12.300458844056521,2.600959316788602,0.6696984868556402,0.04542462469235839,-0.2252480394516282,0.0,406.29741423467925,408.98162120828954,408.65819517205006,407.43713932923833
4.6199999999999894,17.352129881708954,15.031287334973308,12.930561738632031,0.1632687086264566,5.482687801257912,0.0,12.612115545375477,2.6607414228767245,0.5058685149487742,0.06328235803593742,-0.2337944339934974,0.0,468.6706268093117,467.95679779482526,467.678553972805,469.069529782958
4.679999999999988,18.116634063587735,15.192513120330334,12.954399455038232,0.1698151278194997,5.470012263179161,0.0,12.870647936776736,2.7135754782675794,0.2877082984876068,0.04387823401619763,-0.2222015189452967,0.0,448.4419318289808,449.3310978903894,448.8515124693616,447.2754928123
4.739999999999987,18.898662129404904,15.357279626158945,12.966947413653266,0.1774363248453561,5.456800093828907,0.0,13.195714707586287,2.778752158641347,0.12876679787686532,0.018181922453389704,-0.22738226088178176,0.0,478.6981257132657,478.2577281699356,479.239431420931,477.2819409787333
4.799999999999986,19.698153169961795,15.525672530179564,12.96801333860073,0.17866545258276023,5.448455201149375,0.0,13.453086492333423,2.8342252757656126,-0.09369223508677062,0.0212275220140114,-0.20334078371841363,0.0,452.938551660061,454.8223669015107,454.141504135161,454.385785106289
4.859999999999984,20.5094518693112,15.696815903013398,12.952571362715766,0.18037248946964013,5.437260059367475,0.0,13.590198775587522,2.870585157403136,-0.4206643380482875,0.012716754729257915,-0.21559116336339865,0.0,404.6708153552425,403.518870923791,403.0297353555198,402.2593330226819
4.919999999999983,21.33444917004155,15.871011675796547,12.92233248675391,0.18143595349527786,5.425506428657615,0.0,13.908296962922366,2.9356400343147113,-0.5887265980679722,0.005393440883394371,-0.22876194380874035,0.0,481.5715096856881,480.52986066396215,480.4323311922671,479.8763759588972
4.979999999999982,22.17471451722576,16.048504602559888,12.878739676453415,0.1843880206673454,5.416735766961782,0.0,14.099992721189805,2.980821684249989,-0.8643775136518315,-0.013606934823237632,-0.20554933493492966,0.0,431.8595683251247,433.76436905238154,433.8028466061409,432.2036052002689
5.0399999999999805,23.02740332331662,16.22886746784264,12.819470541333736,0.18424590230799254,5.406545530490487,0.0,14.322152004888336,3.0310693577632946,-1.1116495307252463,-0.00573193215718947,-0.19067059026857783,0.0,446.74581090005364,447.91887069674215,446.96394125369125,447.60572363927173
